pedido_id,cliente_id,restaurante_id,producto_id,fecha_id,estado_pedido,cantidad,monto_total
2013,65,19,39,724,completado,3,12.96
2014,51,14,93,294,cancelado,3,56.55
2015,105,4,26,170,cancelado,3,30.24
2016,179,20,88,372,pendiente,1,17.04
2017,70,5,23,137,preparando,3,51.15
2018,9,9,20,519,preparando,3,50.85
2019,158,9,61,346,completado,4,46.48
2020,141,5,68,41,cancelado,2,37.0
2021,184,1,11,413,preparando,1,7.52
2022,192,9,14,81,cancelado,4,66.68
2023,73,14,17,695,cancelado,3,40.17
2024,97,18,82,45,preparando,3,53.01
2025,154,3,85,402,preparando,3,32.07
2026,117,17,46,145,pendiente,4,27.08
2027,103,18,94,729,preparando,3,20.13
2028,7,20,66,541,completado,2,38.48
2029,200,14,85,178,preparando,3,32.07
2030,64,17,79,695,cancelado,3,32.01
2031,121,10,2,298,cancelado,2,38.9
2032,79,12,72,273,pendiente,1,18.11
2033,107,20,3,300,pendiente,1,9.49
2034,94,5,23,711,cancelado,3,51.15
2035,176,1,9,543,pendiente,3,26.1
2036,1,17,27,287,cancelado,3,46.5
2037,179,20,4,406,cancelado,3,51.9
2038,36,6,3,353,cancelado,3,28.47
2039,74,6,30,514,cancelado,1,3.93
2040,162,10,94,215,pendiente,1,6.71
2041,87,7,89,474,preparando,4,39.0
2042,196,9,25,480,pendiente,1,17.11
2043,37,1,83,183,pendiente,1,8.73
2044,8,5,87,141,preparando,3,35.04
2045,73,4,55,193,cancelado,1,7.29
2046,144,19,80,124,preparando,2,33.5
2047,161,11,61,20,pendiente,3,34.86
2048,171,16,46,513,pendiente,3,20.31
2049,88,2,65,410,pendiente,1,12.81
2050,194,4,10,41,completado,4,22.6
2051,104,10,86,419,preparando,2,10.48
2052,190,14,70,669,preparando,3,12.6
2053,105,11,86,98,cancelado,3,15.72
2054,148,7,2,624,preparando,4,77.8
2055,107,13,36,310,completado,1,19.88
2056,39,15,60,654,pendiente,4,70.8
2057,153,17,40,565,pendiente,1,9.75
2058,167,10,61,522,cancelado,3,34.86
2059,131,10,98,631,pendiente,2,31.0
2060,120,11,24,189,completado,3,37.05
2061,17,17,28,81,cancelado,1,3.19
2062,148,1,45,163,cancelado,1,16.12
2063,32,10,64,627,pendiente,1,11.07
2064,148,9,83,561,pendiente,3,26.19
2065,6,18,82,544,cancelado,1,17.67
2066,87,15,32,354,pendiente,4,69.44
2067,76,19,66,146,completado,4,76.96
2068,134,12,21,161,preparando,3,31.14
2069,168,17,11,44,cancelado,2,15.04
2070,174,16,50,182,preparando,1,15.5
2071,155,3,71,231,completado,2,18.72
2072,80,15,80,317,preparando,3,50.25
2073,35,7,48,347,preparando,2,23.24
2074,113,3,62,267,pendiente,2,11.96
2075,129,18,50,147,cancelado,1,15.5
2076,100,19,90,343,completado,4,45.8
2077,79,16,75,202,completado,3,50.61
2078,178,8,85,98,pendiente,3,32.07
2079,34,18,98,682,pendiente,3,46.5
2080,100,3,16,682,cancelado,2,11.04
2081,145,4,69,383,completado,3,40.62
2082,190,2,99,504,completado,2,28.02
2083,130,14,53,360,cancelado,2,29.66
2084,153,13,95,89,pendiente,1,19.3
2085,155,19,85,169,cancelado,2,21.38
2086,71,14,56,237,completado,1,13.4
2087,18,9,79,475,preparando,3,32.01
2088,65,16,77,326,preparando,2,20.88
2089,62,6,4,231,cancelado,2,34.6
2090,164,3,43,684,preparando,4,70.04
2091,106,20,73,337,completado,4,53.72
2092,67,2,60,478,cancelado,1,17.7
2093,140,15,86,253,completado,1,5.24
2094,110,9,21,705,pendiente,2,20.76
2095,124,7,1,90,preparando,4,24.96
2096,12,1,7,729,pendiente,1,18.94
2097,35,16,7,572,completado,3,56.82
2098,133,1,82,697,cancelado,4,70.68
2099,4,15,77,512,preparando,2,20.88
2100,67,20,11,50,preparando,3,22.56
2101,113,3,73,292,pendiente,3,40.29
2102,30,8,84,557,completado,1,16.68
2103,167,8,40,112,cancelado,3,29.25
2104,42,18,45,228,preparando,1,16.12
2105,90,14,92,567,preparando,3,41.88
2106,170,9,43,7,pendiente,3,52.53
2107,160,15,40,131,completado,4,39.0
2108,168,12,43,202,completado,3,52.53
2109,148,19,32,219,completado,3,52.08
2110,181,16,1,355,completado,3,18.72
2111,24,5,63,233,cancelado,3,16.86
2112,70,9,52,10,cancelado,2,16.78
2113,35,17,15,374,cancelado,3,51.69
2114,195,11,72,694,cancelado,4,72.44
2115,155,2,55,148,pendiente,4,29.16
2116,123,2,41,578,completado,2,22.82
2117,159,19,31,312,pendiente,4,47.4
2118,72,13,3,146,pendiente,2,18.98
2119,50,6,16,486,preparando,2,11.04
2120,171,19,82,281,completado,1,17.67
2121,29,11,59,365,completado,4,25.88
2122,119,13,36,503,completado,2,39.76
2123,99,10,92,139,preparando,2,27.92
2124,113,3,73,502,preparando,1,13.43
2125,139,3,23,58,completado,4,68.2
2126,160,1,48,230,cancelado,3,34.86
2127,99,10,48,199,cancelado,1,11.62
2128,189,18,50,698,cancelado,3,46.5
2129,83,18,3,446,preparando,1,9.49
2130,136,12,6,52,preparando,4,13.12
2131,42,18,8,77,cancelado,1,16.85
2132,36,1,75,576,preparando,1,16.87
2133,171,14,13,203,preparando,2,27.64
2134,156,9,6,306,completado,3,9.84
2135,142,13,74,165,cancelado,2,25.04
2136,87,9,18,154,completado,3,44.43
2137,80,6,12,714,cancelado,3,32.61
2138,117,8,87,666,preparando,4,46.72
2139,184,19,61,607,pendiente,4,46.48
2140,125,19,40,439,completado,2,19.5
2141,36,15,32,636,cancelado,3,52.08
2142,4,12,41,624,preparando,1,11.41
2143,162,1,14,469,preparando,1,16.67
2144,50,5,10,386,pendiente,2,11.3
2145,166,8,33,381,pendiente,1,14.18
2146,16,11,11,504,pendiente,3,22.56
2147,194,13,50,397,cancelado,1,15.5
2148,78,20,45,301,preparando,4,64.48
2149,191,16,11,567,completado,1,7.52
2150,22,3,49,245,preparando,2,25.18
2151,53,5,91,669,cancelado,3,55.74
2152,117,4,2,338,preparando,1,19.45
2153,41,13,44,211,preparando,3,38.46
2154,69,8,38,654,preparando,1,8.08
2155,7,16,72,59,cancelado,1,18.11
2156,171,10,85,54,cancelado,2,21.38
2157,15,7,66,260,pendiente,4,76.96
2158,102,6,88,93,pendiente,2,34.08
2159,164,19,51,110,completado,3,30.21
2160,198,13,20,371,cancelado,3,50.85
2161,15,6,1,208,pendiente,3,18.72
2162,15,10,89,252,pendiente,3,29.25
2163,92,13,56,360,cancelado,1,13.4
2164,14,19,79,600,completado,3,32.01
2165,177,15,16,624,cancelado,2,11.04
2166,38,20,100,74,pendiente,2,38.64
2167,48,5,15,442,completado,4,68.92
2168,63,3,85,506,pendiente,2,21.38
2169,90,7,8,38,completado,1,16.85
2170,76,14,53,179,completado,3,44.49
2171,98,11,77,376,completado,2,20.88
2172,154,11,55,95,cancelado,1,7.29
2173,129,9,1,154,completado,2,12.48
2174,60,12,58,630,cancelado,3,41.16
2175,25,12,67,460,cancelado,4,32.96
2176,134,15,50,527,completado,3,46.5
2177,104,8,52,611,cancelado,1,8.39
2178,36,7,14,211,completado,2,33.34
2179,110,19,3,476,pendiente,1,9.49
2180,183,11,6,408,cancelado,2,6.56
2181,71,18,66,500,pendiente,3,57.72
2182,73,1,58,110,cancelado,3,41.16
2183,91,1,81,514,completado,4,25.44
2184,58,7,78,185,pendiente,1,12.35
2185,16,16,36,550,completado,4,79.52
2186,124,3,59,194,preparando,4,25.88
2187,62,7,81,57,pendiente,3,19.08
2188,84,15,44,485,completado,2,25.64
2189,97,11,64,614,preparando,1,11.07
2190,177,18,82,428,completado,4,70.68
2191,66,16,31,282,completado,1,11.85
2192,196,3,61,295,preparando,3,34.86
2193,174,19,98,214,completado,4,62.0
2194,22,20,25,282,preparando,1,17.11
2195,90,14,57,334,cancelado,2,34.44
2196,156,2,100,172,preparando,3,57.96
2197,45,19,12,292,completado,4,43.48
2198,97,10,7,294,preparando,3,56.82
2199,191,7,33,567,pendiente,1,14.18
2200,118,15,75,569,preparando,4,67.48
2201,100,16,24,404,pendiente,1,12.35
2202,74,5,69,662,preparando,2,27.08
2203,37,10,13,487,pendiente,4,55.28
2204,172,3,46,125,completado,2,13.54
2205,31,11,84,136,pendiente,2,33.36
2206,128,7,32,642,completado,4,69.44
2207,77,16,60,606,pendiente,2,35.4
2208,13,17,2,467,cancelado,4,77.8
2209,84,2,57,675,completado,4,68.88
2210,127,1,9,49,cancelado,2,17.4
2211,147,18,81,95,pendiente,4,25.44
2212,151,1,11,551,preparando,1,7.52
2213,39,18,4,633,cancelado,4,69.2
2214,164,6,54,23,cancelado,3,40.89
2215,11,5,9,157,pendiente,4,34.8
2216,85,15,3,55,preparando,4,37.96
2217,190,2,41,687,preparando,3,34.23
2218,182,19,42,45,completado,4,24.24
2219,169,5,67,72,pendiente,3,24.72
2220,13,16,92,121,completado,4,55.84
2221,116,9,86,298,cancelado,4,20.96
2222,116,20,59,303,preparando,3,19.41
2223,159,15,13,241,pendiente,1,13.82
2224,120,11,13,294,preparando,1,13.82
2225,118,17,91,539,completado,1,18.58
2226,136,9,31,186,preparando,2,23.7
2227,130,8,3,714,completado,1,9.49
2228,123,1,83,402,cancelado,4,34.92
2229,119,10,47,299,preparando,3,47.76
2230,62,20,10,129,completado,2,11.3
2231,80,3,85,331,completado,3,32.07
2232,17,2,49,491,preparando,4,50.36
2233,131,19,10,691,preparando,4,22.6
2234,54,3,95,58,preparando,1,19.3
2235,170,16,65,53,completado,3,38.43
2236,57,8,66,552,pendiente,4,76.96
2237,67,13,41,367,pendiente,2,22.82
2238,199,19,85,30,cancelado,4,42.76
2239,49,1,64,572,preparando,2,22.14
2240,13,18,28,373,preparando,3,9.57
2241,71,15,57,710,completado,1,17.22
2242,28,5,36,271,preparando,1,19.88
2243,158,7,59,34,cancelado,1,6.47
2244,3,3,58,62,preparando,1,13.72
2245,118,5,13,51,cancelado,1,13.82
2246,77,3,68,393,completado,1,18.5
2247,20,6,81,490,pendiente,3,19.08
2248,94,5,59,514,cancelado,2,12.94
2249,95,17,86,323,cancelado,4,20.96
2250,125,1,90,214,completado,3,34.35
2251,78,17,39,90,pendiente,4,17.28
2252,123,9,70,80,preparando,1,4.2
2253,74,20,62,78,pendiente,1,5.98
2254,12,1,37,56,preparando,4,24.84
2255,171,18,71,59,cancelado,4,37.44
2256,198,1,84,241,cancelado,2,33.36
2257,190,15,47,139,pendiente,2,31.84
2258,115,3,7,97,preparando,2,37.88
2259,112,10,100,35,pendiente,4,77.28
2260,50,3,55,686,completado,1,7.29
2261,95,20,50,366,cancelado,1,15.5
2262,117,9,19,543,pendiente,2,13.96
2263,6,17,70,552,completado,4,16.8
2264,184,1,79,251,preparando,2,21.34
2265,93,9,56,587,pendiente,2,26.8
2266,170,10,20,176,pendiente,2,33.9
2267,107,7,83,447,cancelado,3,26.19
2268,72,9,34,71,completado,3,37.71
2269,166,17,32,216,pendiente,1,17.36
2270,83,5,97,376,cancelado,2,32.74
2271,54,15,75,519,pendiente,2,33.74
2272,193,10,67,140,pendiente,3,24.72
2273,72,6,74,533,pendiente,3,37.56
2274,173,14,87,161,completado,2,23.36
2275,13,13,24,507,preparando,2,24.7
2276,63,10,25,246,cancelado,4,68.44
2277,12,1,20,619,cancelado,4,67.8
2278,5,17,40,240,pendiente,1,9.75
2279,8,20,32,724,pendiente,4,69.44
2280,189,13,94,363,preparando,1,6.71
2281,186,12,66,274,pendiente,4,76.96
2282,132,17,83,633,cancelado,3,26.19
2283,14,18,80,551,cancelado,1,16.75
2284,199,19,56,142,pendiente,1,13.4
2285,190,6,70,531,pendiente,4,16.8
2286,23,19,66,549,completado,1,19.24
2287,102,19,78,640,completado,2,24.7
2288,112,15,86,398,preparando,2,10.48
2289,119,17,31,479,completado,2,23.7
2290,171,18,43,561,completado,3,52.53
2291,187,2,58,247,completado,1,13.72
2292,21,19,58,69,preparando,2,27.44
2293,92,2,39,326,preparando,2,8.64
2294,127,11,4,513,completado,1,17.3
2295,53,20,38,483,preparando,1,8.08
2296,25,17,77,378,completado,3,31.32
2297,149,18,55,439,pendiente,4,29.16
2298,100,20,23,503,pendiente,1,17.05
2299,37,11,100,189,completado,1,19.32
2300,152,4,59,128,preparando,3,19.41
2301,21,8,7,173,completado,1,18.94
2302,49,10,34,568,preparando,4,50.28
2303,94,13,75,267,preparando,2,33.74
2304,38,17,6,59,preparando,3,9.84
2305,175,6,7,565,completado,2,37.88
2306,119,16,29,711,cancelado,3,28.23
2307,40,7,86,438,pendiente,2,10.48
2308,141,8,55,588,completado,4,29.16
2309,154,13,10,690,preparando,3,16.95
2310,133,14,89,433,cancelado,3,29.25
2311,195,4,49,27,completado,2,25.18
2312,162,11,83,494,completado,1,8.73
2313,120,9,35,359,preparando,3,21.81
2314,140,8,1,66,completado,3,18.72
2315,161,16,4,240,preparando,3,51.9
2316,155,12,13,64,pendiente,2,27.64
2317,134,15,29,573,cancelado,1,9.41
2318,197,16,57,102,pendiente,4,68.88
2319,44,2,51,708,pendiente,2,20.14
2320,116,5,2,28,completado,1,19.45
2321,198,2,81,162,completado,2,12.72
2322,72,7,97,180,pendiente,2,32.74
2323,128,11,8,401,cancelado,2,33.7
2324,12,2,28,408,preparando,2,6.38
2325,199,17,53,361,preparando,3,44.49
2326,145,18,51,346,pendiente,3,30.21
2327,196,1,73,359,pendiente,2,26.86
2328,30,11,51,43,cancelado,2,20.14
2329,182,8,69,127,completado,4,54.16
2330,48,1,80,19,cancelado,3,50.25
2331,59,4,23,392,pendiente,1,17.05
2332,192,3,43,465,cancelado,4,70.04
2333,8,5,56,242,completado,4,53.6
2334,105,6,34,631,preparando,3,37.71
2335,35,13,41,34,cancelado,1,11.41
2336,9,15,46,470,preparando,4,27.08
2337,32,1,55,275,pendiente,2,14.58
2338,87,13,21,177,pendiente,4,41.52
2339,46,4,60,24,preparando,2,35.4
2340,114,18,11,376,cancelado,3,22.56
2341,95,10,14,127,pendiente,1,16.67
2342,178,4,62,182,cancelado,3,17.94
2343,49,1,18,509,completado,2,29.62
2344,142,7,25,138,cancelado,1,17.11
2345,160,17,45,263,completado,1,16.12
2346,114,19,82,392,cancelado,2,35.34
2347,148,9,51,327,pendiente,1,10.07
2348,80,19,17,703,cancelado,2,26.78
2349,12,17,87,188,completado,4,46.72
2350,69,19,15,453,cancelado,1,17.23
2351,58,15,48,402,cancelado,2,23.24
2352,125,18,56,542,pendiente,4,53.6
2353,152,19,12,523,preparando,2,21.74
2354,37,12,13,313,cancelado,3,41.46
2355,198,19,7,72,completado,4,75.76
2356,108,11,28,60,completado,3,9.57
2357,133,11,45,157,preparando,2,32.24
2358,65,4,19,186,preparando,3,20.94
2359,74,20,39,375,cancelado,4,17.28
2360,52,13,14,320,preparando,4,66.68
2361,22,8,58,588,preparando,2,27.44
2362,137,4,29,524,completado,4,37.64
2363,65,6,43,136,pendiente,2,35.02
2364,107,3,19,678,completado,4,27.92
2365,193,19,28,293,cancelado,3,9.57
2366,75,6,28,428,completado,4,12.76
2367,163,17,17,458,pendiente,2,26.78
2368,10,16,55,678,cancelado,2,14.58
2369,118,5,97,700,pendiente,1,16.37
2370,178,18,45,365,completado,1,16.12
2371,100,7,31,351,preparando,3,35.55
2372,87,4,77,482,completado,4,41.76
2373,144,4,9,124,pendiente,4,34.8
2374,195,4,97,222,completado,2,32.74
2375,189,15,38,196,preparando,3,24.24
2376,34,2,79,249,cancelado,4,42.68
2377,105,1,24,507,cancelado,2,24.7
2378,142,19,75,252,completado,3,50.61
2379,101,6,35,72,cancelado,2,14.54
2380,154,14,10,498,preparando,2,11.3
2381,6,19,71,608,pendiente,1,9.36
2382,199,17,53,309,preparando,3,44.49
2383,122,18,13,697,completado,1,13.82
2384,197,10,18,672,completado,1,14.81
2385,119,18,92,382,cancelado,1,13.96
2386,83,19,15,462,pendiente,2,34.46
2387,181,18,86,116,preparando,1,5.24
2388,167,16,87,330,pendiente,1,11.68
2389,85,2,18,115,pendiente,2,29.62
2390,28,3,64,212,preparando,3,33.21
2391,116,10,39,218,pendiente,3,12.96
2392,12,13,81,626,pendiente,3,19.08
2393,70,15,20,254,preparando,4,67.8
2394,57,17,65,213,completado,2,25.62
2395,123,12,74,171,completado,4,50.08
2396,178,4,35,445,preparando,4,29.08
2397,101,18,77,605,pendiente,3,31.32
2398,94,1,98,452,cancelado,4,62.0
2399,56,12,60,690,cancelado,2,35.4
2400,116,6,62,2,pendiente,4,23.92
2401,44,6,53,637,pendiente,2,29.66
2402,54,11,28,188,cancelado,1,3.19
2403,57,18,62,542,completado,1,5.98
2404,43,3,52,47,preparando,4,33.56
2405,196,14,53,226,cancelado,1,14.83
2406,86,11,82,315,preparando,2,35.34
2407,33,7,78,253,completado,4,49.4
2408,143,18,44,186,completado,2,25.64
2409,181,4,62,472,pendiente,4,23.92
2410,168,3,31,564,cancelado,4,47.4
2411,171,3,90,124,pendiente,1,11.45
2412,132,15,1,707,pendiente,3,18.72
2413,103,2,21,342,preparando,2,20.76
2414,134,17,30,282,preparando,3,11.79
2415,76,9,47,492,pendiente,4,63.68
2416,1,16,9,186,preparando,4,34.8
2417,127,6,38,652,completado,2,16.16
2418,152,16,79,69,cancelado,4,42.68
2419,18,9,92,76,pendiente,1,13.96
2420,162,18,47,433,preparando,4,63.68
2421,19,4,68,729,completado,4,74.0
2422,165,1,80,3,completado,1,16.75
2423,164,5,31,180,pendiente,2,23.7
2424,166,16,5,212,preparando,1,18.16
2425,105,6,85,250,preparando,2,21.38
2426,189,12,97,617,pendiente,4,65.48
2427,82,7,89,456,pendiente,4,39.0
2428,171,6,16,232,preparando,1,5.52
2429,49,14,1,83,cancelado,1,6.24
2430,37,17,74,94,completado,3,37.56
2431,169,11,69,160,preparando,4,54.16
2432,167,6,34,672,completado,3,37.71
2433,73,9,83,87,preparando,2,17.46
2434,200,7,80,392,cancelado,1,16.75
2435,107,10,24,727,preparando,3,37.05
2436,44,8,88,239,cancelado,4,68.16
2437,2,20,60,398,cancelado,2,35.4
2438,3,14,62,289,completado,1,5.98
2439,194,19,81,43,preparando,3,19.08
2440,124,7,68,47,pendiente,4,74.0
2441,68,11,34,703,cancelado,1,12.57
2442,121,6,33,422,cancelado,2,28.36
2443,174,20,36,704,pendiente,1,19.88
2444,128,12,11,269,completado,1,7.52
2445,176,15,74,729,preparando,4,50.08
2446,67,17,51,136,cancelado,2,20.14
2447,100,15,99,447,pendiente,3,42.03
2448,93,20,43,5,cancelado,1,17.51
2449,95,20,26,75,preparando,2,20.16
2450,8,10,45,378,completado,3,48.36
2451,19,19,94,67,preparando,1,6.71
2452,160,8,73,230,completado,4,53.72
2453,83,12,56,529,pendiente,4,53.6
2454,182,13,52,9,preparando,2,16.78
2455,102,12,69,355,pendiente,4,54.16
2456,149,7,61,315,preparando,2,23.24
2457,112,10,69,730,pendiente,3,40.62
2458,138,4,89,405,completado,2,19.5
2459,79,19,30,634,preparando,1,3.93
2460,12,5,26,364,cancelado,3,30.24
2461,170,17,98,645,cancelado,2,31.0
2462,153,2,36,230,pendiente,3,59.64
2463,185,16,51,524,cancelado,2,20.14
2464,59,9,70,393,cancelado,2,8.4
2465,171,14,27,273,pendiente,3,46.5
2466,137,9,52,418,completado,3,25.17
2467,71,7,44,453,preparando,2,25.64
2468,91,9,28,479,pendiente,2,6.38
2469,101,20,83,479,pendiente,3,26.19
2470,151,4,2,601,pendiente,1,19.45
2471,38,7,94,567,completado,4,26.84
2472,180,4,82,319,completado,3,53.01
2473,143,14,30,216,cancelado,1,3.93
2474,73,9,32,275,pendiente,3,52.08
2475,32,11,48,355,completado,2,23.24
2476,87,13,30,477,preparando,3,11.79
2477,177,10,39,528,preparando,1,4.32
2478,192,3,91,665,completado,2,37.16
2479,200,3,99,414,pendiente,2,28.02
2480,170,6,7,241,preparando,2,37.88
2481,109,6,46,489,preparando,3,20.31
2482,129,15,37,217,pendiente,3,18.63
2483,34,2,72,4,preparando,1,18.11
2484,107,9,15,166,pendiente,1,17.23
2485,83,6,47,47,pendiente,3,47.76
2486,98,11,92,349,preparando,4,55.84
2487,27,5,10,384,completado,2,11.3
2488,151,7,70,661,preparando,4,16.8
2489,25,4,33,173,pendiente,4,56.72
2490,66,14,24,162,preparando,2,24.7
2491,28,19,93,294,preparando,4,75.4
2492,197,16,15,349,pendiente,3,51.69
2493,83,3,80,106,cancelado,1,16.75
2494,124,15,28,235,cancelado,1,3.19
2495,59,19,97,16,preparando,4,65.48
2496,15,14,76,208,preparando,1,3.37
2497,130,9,71,721,completado,4,37.44
2498,49,19,85,525,cancelado,2,21.38
2499,116,4,67,668,completado,1,8.24
2500,39,9,59,346,pendiente,4,25.88
2501,114,11,62,524,cancelado,4,23.92
2502,17,4,78,105,completado,4,49.4
2503,61,1,39,145,completado,3,12.96
2504,144,7,5,309,pendiente,1,18.16
2505,107,17,44,699,cancelado,3,38.46
2506,76,13,56,472,completado,2,26.8
2507,119,16,34,556,completado,3,37.71
2508,56,8,25,530,completado,2,34.22
2509,177,12,23,183,preparando,1,17.05
2510,99,9,43,313,cancelado,1,17.51
2511,108,7,34,247,pendiente,1,12.57
2512,166,8,41,262,preparando,1,11.41
2513,199,2,62,529,cancelado,1,5.98
2514,153,17,43,109,completado,1,17.51
2515,141,12,5,381,preparando,3,54.48
2516,133,4,100,238,cancelado,1,19.32
2517,156,4,49,558,pendiente,4,50.36
2518,93,13,82,644,completado,2,35.34
2519,163,20,53,107,preparando,1,14.83
2520,135,2,40,590,cancelado,4,39.0
2521,59,12,33,715,pendiente,3,42.54
2522,126,17,38,710,pendiente,1,8.08
2523,81,3,53,369,completado,3,44.49
2524,77,14,95,305,completado,4,77.2
2525,46,16,85,593,pendiente,3,32.07
2526,101,15,22,431,preparando,4,65.72
2527,49,1,84,198,cancelado,2,33.36
2528,186,11,11,304,pendiente,3,22.56
2529,83,5,29,98,preparando,3,28.23
2530,43,16,56,425,cancelado,3,40.2
2531,111,1,28,7,preparando,4,12.76
2532,8,10,100,546,pendiente,1,19.32
2533,164,14,4,352,preparando,1,17.3
2534,98,17,13,597,completado,4,55.28
2535,68,16,55,582,preparando,4,29.16
2536,25,16,24,632,pendiente,1,12.35
2537,131,3,68,470,completado,4,74.0
2538,50,19,63,82,cancelado,1,5.62
2539,82,15,24,231,pendiente,2,24.7
2540,47,11,45,464,pendiente,4,64.48
2541,95,20,6,378,cancelado,1,3.28
2542,143,12,5,300,cancelado,2,36.32
2543,30,20,68,153,preparando,2,37.0
2544,60,20,10,207,completado,1,5.65
2545,25,18,15,401,cancelado,1,17.23
2546,13,18,67,35,preparando,4,32.96
2547,1,13,47,338,pendiente,1,15.92
2548,134,7,13,4,cancelado,1,13.82
2549,70,19,26,98,pendiente,1,10.08
2550,10,6,1,103,completado,1,6.24
2551,139,18,14,504,pendiente,2,33.34
2552,145,15,84,38,completado,1,16.68
2553,79,13,33,203,preparando,3,42.54
2554,44,16,77,472,preparando,1,10.44
2555,108,1,76,268,completado,3,10.11
2556,13,17,86,241,cancelado,3,15.72
2557,116,4,100,21,pendiente,1,19.32
2558,84,3,87,200,pendiente,2,23.36
2559,170,4,1,271,pendiente,2,12.48
2560,126,6,24,146,completado,2,24.7
2561,99,15,75,678,pendiente,4,67.48
2562,169,12,60,729,completado,3,53.1
2563,2,18,82,126,preparando,1,17.67
2564,167,15,48,412,completado,2,23.24
2565,69,10,57,290,pendiente,1,17.22
2566,44,6,37,629,preparando,4,24.84
2567,199,19,71,408,pendiente,1,9.36
2568,12,20,94,13,pendiente,4,26.84
2569,107,6,88,137,cancelado,1,17.04
2570,22,9,8,685,preparando,3,50.55
2571,29,16,13,301,completado,3,41.46
2572,169,13,30,253,cancelado,3,11.79
2573,174,10,82,472,completado,3,53.01
2574,10,1,55,698,completado,4,29.16
2575,110,14,30,1,pendiente,1,3.93
2576,103,20,9,673,preparando,1,8.7
2577,53,7,15,617,pendiente,4,68.92
2578,100,1,67,517,pendiente,1,8.24
2579,73,11,77,216,pendiente,3,31.32
2580,36,19,51,4,cancelado,4,40.28
2581,41,10,33,505,preparando,1,14.18
2582,129,19,8,517,completado,4,67.4
2583,14,17,2,651,cancelado,2,38.9
2584,86,3,78,629,completado,3,37.05
2585,131,13,18,684,cancelado,1,14.81
2586,67,7,90,350,pendiente,2,22.9
2587,195,7,8,224,pendiente,4,67.4
2588,141,11,6,726,preparando,2,6.56
2589,43,7,28,640,pendiente,2,6.38
2590,11,8,35,159,cancelado,4,29.08
2591,49,19,91,46,preparando,2,37.16
2592,135,10,2,361,completado,3,58.35
2593,26,9,99,578,preparando,3,42.03
2594,13,6,3,715,completado,1,9.49
2595,8,4,58,400,pendiente,1,13.72
2596,21,18,36,559,pendiente,1,19.88
2597,38,7,54,238,preparando,1,13.63
2598,93,15,58,448,preparando,2,27.44
2599,191,12,13,82,pendiente,2,27.64
2600,103,6,34,407,pendiente,3,37.71
2601,167,20,89,224,cancelado,2,19.5
2602,58,14,66,26,cancelado,1,19.24
2603,33,11,71,386,completado,1,9.36
2604,167,7,33,240,preparando,2,28.36
2605,192,18,18,98,completado,3,44.43
2606,3,19,83,578,cancelado,1,8.73
2607,114,18,96,290,pendiente,3,16.17
2608,48,10,34,75,preparando,1,12.57
2609,158,20,19,402,preparando,4,27.92
2610,47,16,94,474,preparando,4,26.84
2611,88,11,94,497,preparando,1,6.71
2612,121,20,92,516,preparando,3,41.88
2613,115,10,55,155,cancelado,2,14.58
2614,149,1,42,535,completado,3,18.18
2615,133,8,44,148,preparando,1,12.82
2616,120,2,25,540,completado,4,68.44
2617,28,13,87,678,completado,3,35.04
2618,85,5,57,239,cancelado,1,17.22
2619,63,17,48,147,preparando,1,11.62
2620,5,7,68,502,completado,1,18.5
2621,96,6,94,574,pendiente,4,26.84
2622,90,6,63,95,preparando,2,11.24
2623,87,10,99,230,pendiente,4,56.04
2624,153,5,11,277,cancelado,3,22.56
2625,130,19,71,335,pendiente,4,37.44
2626,156,5,29,312,pendiente,1,9.41
2627,138,2,36,163,pendiente,3,59.64
2628,7,13,43,319,pendiente,1,17.51
2629,58,1,93,709,completado,1,18.85
2630,156,16,78,126,pendiente,4,49.4
2631,191,16,59,527,preparando,1,6.47
2632,66,20,33,68,pendiente,1,14.18
2633,196,7,24,469,pendiente,1,12.35
2634,147,9,60,331,pendiente,3,53.1
2635,112,4,78,280,pendiente,2,24.7
2636,154,3,6,436,preparando,4,13.12
2637,115,7,79,145,completado,2,21.34
2638,119,9,62,4,cancelado,2,11.96
2639,128,20,50,518,cancelado,3,46.5
2640,75,7,12,667,completado,4,43.48
2641,33,11,2,642,preparando,3,58.35
2642,198,6,24,167,cancelado,3,37.05
2643,32,8,24,692,cancelado,1,12.35
2644,128,15,37,191,preparando,2,12.42
2645,122,1,39,24,completado,4,17.28
2646,59,8,75,29,completado,3,50.61
2647,63,17,45,378,preparando,1,16.12
2648,71,16,6,495,pendiente,4,13.12
2649,71,2,98,345,completado,2,31.0
2650,107,10,60,489,completado,2,35.4
2651,58,2,32,57,pendiente,2,34.72
2652,166,11,62,674,completado,2,11.96
2653,122,13,6,121,completado,4,13.12
2654,47,2,97,447,pendiente,2,32.74
2655,180,15,1,259,preparando,1,6.24
2656,106,1,6,553,cancelado,2,6.56
2657,35,7,76,53,preparando,2,6.74
2658,119,17,22,421,cancelado,2,32.86
2659,12,11,22,607,cancelado,3,49.29
2660,91,8,76,539,pendiente,1,3.37
2661,198,14,62,328,completado,3,17.94
2662,199,6,46,409,pendiente,4,27.08
2663,69,12,14,553,pendiente,3,50.01
2664,139,11,21,142,completado,3,31.14
2665,57,9,64,476,pendiente,3,33.21
2666,146,11,99,630,preparando,4,56.04
2667,23,9,82,615,completado,3,53.01
2668,1,5,41,542,pendiente,1,11.41
