y,x,street_count,highway,railway,geometry
9.8876476,-83.8105412,3,,,POINT (-83.8105412 9.8876476)
9.8607463,-83.9069527,3,,,POINT (-83.9069527 9.8607463)
9.8612459,-83.9067095,1,,,POINT (-83.9067095 9.8612459)
9.8434829,-83.8628762,3,,,POINT (-83.8628762 9.8434829)
9.8438998,-83.8631468,1,,,POINT (-83.8631468 9.8438998)
9.8319139,-83.9519485,3,,,POINT (-83.9519485 9.8319139)
9.8579429,-83.8987119,1,,,POINT (-83.8987119 9.8579429)
9.8592122,-83.901418,1,turning_circle,,POINT (-83.901418 9.8592122)
9.8581049,-83.9015333,3,,,POINT (-83.9015333 9.8581049)
9.8583136,-83.9018575,1,,,POINT (-83.9018575 9.8583136)
9.8668785,-83.8884669,1,,,POINT (-83.8884669 9.8668785)
9.8620108,-83.8934746,1,,,POINT (-83.8934746 9.8620108)
9.8618465,-83.8938339,3,,,POINT (-83.8938339 9.8618465)
9.8615776,-83.9090874,1,,,POINT (-83.9090874 9.8615776)
9.8515366,-83.9001058,3,,,POINT (-83.9001058 9.8515366)
9.8524838,-83.8995248,1,,,POINT (-83.8995248 9.8524838)
9.8526692,-83.8999215,1,,,POINT (-83.8999215 9.8526692)
9.8555749,-83.897969,3,,,POINT (-83.897969 9.8555749)
9.8548563,-83.8983268,3,,,POINT (-83.8983268 9.8548563)
9.8571928,-83.9007522,1,,,POINT (-83.9007522 9.8571928)
9.8541803,-83.9121923,3,,,POINT (-83.9121923 9.8541803)
9.8535091,-83.9118135,1,,,POINT (-83.9118135 9.8535091)
9.9199932,-83.977853,3,,,POINT (-83.977853 9.9199932)
9.9215835,-83.9713345,3,,,POINT (-83.9713345 9.9215835)
9.8677696,-83.9413162,3,,,POINT (-83.9413162 9.8677696)
9.9111392,-83.9871096,3,,,POINT (-83.9871096 9.9111392)
9.877363,-83.850746,3,,,POINT (-83.850746 9.877363)
9.865042,-83.8662863,3,,,POINT (-83.8662863 9.865042)
9.8594398,-83.8679225,3,,,POINT (-83.8679225 9.8594398)
9.8596527,-83.86702,3,,,POINT (-83.86702 9.8596527)
9.8628665,-83.877256,3,,,POINT (-83.877256 9.8628665)
9.8544839,-83.8620643,3,,,POINT (-83.8620643 9.8544839)
9.859221,-83.8712622,3,,,POINT (-83.8712622 9.859221)
9.858164,-83.865322,3,,,POINT (-83.865322 9.858164)
9.855956,-83.862077,3,,,POINT (-83.862077 9.855956)
9.8591266,-83.8714384,3,,,POINT (-83.8714384 9.8591266)
9.858232,-83.871023,3,,,POINT (-83.871023 9.858232)
9.8542054,-83.8707426,3,,,POINT (-83.8707426 9.8542054)
9.8940389,-83.7451296,3,,,POINT (-83.7451296 9.8940389)
9.8950519,-83.7439175,3,,,POINT (-83.7439175 9.8950519)
9.8945713,-83.74413,3,,,POINT (-83.74413 9.8945713)
9.8990827,-83.7429979,3,,,POINT (-83.7429979 9.8990827)
9.8995318,-83.7428536,3,,,POINT (-83.7428536 9.8995318)
9.8936723,-83.7450129,1,,,POINT (-83.7450129 9.8936723)
9.8955764,-83.7466444,1,,,POINT (-83.7466444 9.8955764)
9.8922854,-83.7421974,3,,,POINT (-83.7421974 9.8922854)
9.8921075,-83.7420544,4,,,POINT (-83.7420544 9.8921075)
9.8919623,-83.7419399,3,,,POINT (-83.7419399 9.8919623)
9.9268468,-83.9138867,1,,,POINT (-83.9138867 9.9268468)
9.9270997,-83.9135366,1,,,POINT (-83.9135366 9.9270997)
9.9272506,-83.9141174,3,,,POINT (-83.9141174 9.9272506)
9.9273137,-83.9142782,3,,,POINT (-83.9142782 9.9273137)
9.9274451,-83.9138061,3,,,POINT (-83.9138061 9.9274451)
9.927476,-83.9146767,3,,,POINT (-83.9146767 9.927476)
9.9276052,-83.9135498,3,,,POINT (-83.9135498 9.9276052)
9.9277484,-83.9132972,1,,,POINT (-83.9132972 9.9277484)
9.9278232,-83.9141046,3,,,POINT (-83.9141046 9.9278232)
9.9279577,-83.9145217,3,,,POINT (-83.9145217 9.9279577)
9.9282123,-83.915197,3,,,POINT (-83.915197 9.9282123)
9.9220476,-83.871196,1,,,POINT (-83.871196 9.9220476)
9.8898929,-84.0239127,3,,,POINT (-84.0239127 9.8898929)
9.8889396,-84.0210634,3,,,POINT (-84.0210634 9.8889396)
9.8883381,-84.0225023,1,,,POINT (-84.0225023 9.8883381)
9.887553,-84.0214087,1,,,POINT (-84.0214087 9.887553)
9.8877571,-84.0205612,3,,,POINT (-84.0205612 9.8877571)
9.8878921,-84.0219723,1,,,POINT (-84.0219723 9.8878921)
9.8986651,-83.8228161,3,,,POINT (-83.8228161 9.8986651)
9.8985876,-83.8304063,3,,,POINT (-83.8304063 9.8985876)
9.8988031,-83.8338286,3,,,POINT (-83.8338286 9.8988031)
9.8997964,-83.833494,3,,,POINT (-83.833494 9.8997964)
9.9019919,-83.8315762,3,,,POINT (-83.8315762 9.9019919)
9.9120425,-83.82989,4,,,POINT (-83.82989 9.9120425)
9.9195695,-83.8308111,1,,,POINT (-83.8308111 9.9195695)
9.8976663,-83.8356875,3,,,POINT (-83.8356875 9.8976663)
9.8938219,-83.822509,3,,,POINT (-83.822509 9.8938219)
9.8897777,-83.825816,4,,,POINT (-83.825816 9.8897777)
9.8893221,-83.8283946,3,,,POINT (-83.8283946 9.8893221)
9.8742479,-83.8586885,3,,,POINT (-83.8586885 9.8742479)
9.8772704,-83.8611235,3,,,POINT (-83.8611235 9.8772704)
9.887381,-83.863324,3,,,POINT (-83.863324 9.887381)
9.8864618,-83.8630557,3,,,POINT (-83.8630557 9.8864618)
9.8867945,-83.8621325,1,,,POINT (-83.8621325 9.8867945)
9.8866582,-83.863113,3,,,POINT (-83.863113 9.8866582)
9.8863241,-83.8647422,1,,,POINT (-83.8647422 9.8863241)
9.8868451,-83.8657698,3,,,POINT (-83.8657698 9.8868451)
9.8861723,-83.8656295,1,,,POINT (-83.8656295 9.8861723)
9.8774784,-83.7924152,3,,,POINT (-83.7924152 9.8774784)
9.8937484,-83.8152858,4,,,POINT (-83.8152858 9.8937484)
9.8917317,-83.8193549,3,,,POINT (-83.8193549 9.8917317)
9.8925632,-83.81954,4,,,POINT (-83.81954 9.8925632)
9.9023598,-83.8111985,3,,,POINT (-83.8111985 9.9023598)
9.9080141,-83.8070277,3,,,POINT (-83.8070277 9.9080141)
9.8983785,-83.8746054,3,,,POINT (-83.8746054 9.8983785)
9.8983296,-83.87375,3,,,POINT (-83.87375 9.8983296)
9.8980037,-83.8741322,3,,,POINT (-83.8741322 9.8980037)
9.8971023,-83.8742799,3,,,POINT (-83.8742799 9.8971023)
9.8497625,-83.8926991,3,,,POINT (-83.8926991 9.8497625)
9.8504343,-83.8922712,1,,,POINT (-83.8922712 9.8504343)
9.8501175,-83.892473,3,,,POINT (-83.892473 9.8501175)
9.8503009,-83.8929903,1,,,POINT (-83.8929903 9.8503009)
9.9196022,-83.8405117,3,,,POINT (-83.8405117 9.9196022)
9.9195684,-83.8396449,3,,,POINT (-83.8396449 9.9195684)
9.9198544,-83.8404742,3,,,POINT (-83.8404742 9.9198544)
9.9198358,-83.8397988,3,,,POINT (-83.8397988 9.9198358)
9.9182044,-83.840411,3,,,POINT (-83.840411 9.9182044)
9.9175143,-83.8405314,3,,,POINT (-83.8405314 9.9175143)
9.9105374,-83.8365852,3,,,POINT (-83.8365852 9.9105374)
9.8895857,-83.8537847,3,,,POINT (-83.8537847 9.8895857)
9.890582,-83.8516796,3,,,POINT (-83.8516796 9.890582)
9.8896752,-83.8544921,3,,,POINT (-83.8544921 9.8896752)
9.8888851,-83.8554513,3,,,POINT (-83.8554513 9.8888851)
9.8884551,-83.8609299,3,,,POINT (-83.8609299 9.8884551)
9.8883718,-83.8540055,3,,,POINT (-83.8540055 9.8883718)
9.9015782,-83.956682,1,,,POINT (-83.956682 9.9015782)
9.8365216,-84.0154177,3,,,POINT (-84.0154177 9.8365216)
9.8330199,-84.0110377,3,,,POINT (-84.0110377 9.8330199)
9.9109707,-83.9929719,3,,,POINT (-83.9929719 9.9109707)
9.9104562,-83.9929728,1,turning_circle,,POINT (-83.9929728 9.9104562)
9.9222193,-83.9974639,3,,,POINT (-83.9974639 9.9222193)
9.9228287,-83.9984075,4,,,POINT (-83.9984075 9.9228287)
9.9218251,-83.999067,3,,,POINT (-83.999067 9.9218251)
9.9316545,-83.998391,3,,,POINT (-83.998391 9.9316545)
9.9331263,-83.9975738,1,,,POINT (-83.9975738 9.9331263)
9.9253323,-83.9997775,3,,,POINT (-83.9997775 9.9253323)
9.8445978,-83.914226,3,,,POINT (-83.914226 9.8445978)
9.8449446,-83.9181347,3,,,POINT (-83.9181347 9.8449446)
9.8452252,-83.9174496,3,,,POINT (-83.9174496 9.8452252)
9.8457171,-83.9179249,1,,,POINT (-83.9179249 9.8457171)
9.8418348,-83.9380007,1,,,POINT (-83.9380007 9.8418348)
9.8412632,-84.0048011,3,,,POINT (-84.0048011 9.8412632)
9.8245676,-83.8687263,3,,,POINT (-83.8687263 9.8245676)
9.9052802,-83.973938,3,,,POINT (-83.973938 9.9052802)
9.9052491,-83.9739843,3,,,POINT (-83.9739843 9.9052491)
9.8768046,-83.899813,3,,,POINT (-83.899813 9.8768046)
9.8766416,-83.8982861,1,,,POINT (-83.8982861 9.8766416)
9.85478,-83.9479145,3,,,POINT (-83.9479145 9.85478)
9.885612,-83.7078733,1,,,POINT (-83.7078733 9.885612)
9.8868133,-83.7038146,3,,,POINT (-83.7038146 9.8868133)
9.8880051,-83.704976,3,,,POINT (-83.704976 9.8880051)
9.8882675,-83.7051999,3,,,POINT (-83.7051999 9.8882675)
9.888653,-83.7087555,3,,,POINT (-83.7087555 9.888653)
9.9568207,-83.7178139,3,,,POINT (-83.7178139 9.9568207)
9.956882,-83.7188981,3,,,POINT (-83.7188981 9.956882)
9.9359449,-83.720086,1,,,POINT (-83.720086 9.9359449)
9.9359946,-83.7198412,3,,,POINT (-83.7198412 9.9359946)
9.9362415,-83.7193449,3,,,POINT (-83.7193449 9.9362415)
9.9369301,-83.7200739,3,,,POINT (-83.7200739 9.9369301)
9.9380028,-83.7215904,3,,,POINT (-83.7215904 9.9380028)
9.9382868,-83.7196769,3,,,POINT (-83.7196769 9.9382868)
9.9385235,-83.7205334,3,,,POINT (-83.7205334 9.9385235)
9.9386703,-83.7208468,3,,,POINT (-83.7208468 9.9386703)
9.9387716,-83.7188032,3,,,POINT (-83.7188032 9.9387716)
9.9389768,-83.7194726,3,,,POINT (-83.7194726 9.9389768)
9.9392394,-83.7203295,3,,,POINT (-83.7203295 9.9392394)
9.939578,-83.7214522,4,,,POINT (-83.7214522 9.939578)
9.9399756,-83.7233958,4,,,POINT (-83.7233958 9.9399756)
9.940129,-83.7191363,3,,,POINT (-83.7191363 9.940129)
9.940332,-83.7232076,3,,,POINT (-83.7232076 9.940332)
9.9403281,-83.7202661,3,,,POINT (-83.7202661 9.9403281)
9.9405999,-83.725132,3,,,POINT (-83.725132 9.9405999)
9.9406938,-83.7259171,3,,,POINT (-83.7259171 9.9406938)
9.9407934,-83.7190647,4,,,POINT (-83.7190647 9.9407934)
9.9411962,-83.7241921,3,,,POINT (-83.7241921 9.9411962)
9.9413643,-83.7248916,3,,,POINT (-83.7248916 9.9413643)
9.9416322,-83.7244677,3,,,POINT (-83.7244677 9.9416322)
9.9418961,-83.7252387,3,,,POINT (-83.7252387 9.9418961)
9.9421,-83.7204815,4,,,POINT (-83.7204815 9.9421)
9.9424906,-83.7249696,3,,,POINT (-83.7249696 9.9424906)
9.9438939,-83.7265509,3,,,POINT (-83.7265509 9.9438939)
9.9415408,-83.7210627,3,,,POINT (-83.7210627 9.9415408)
9.9419165,-83.721397,3,,,POINT (-83.721397 9.9419165)
9.9423952,-83.7208167,3,,,POINT (-83.7208167 9.9423952)
9.9610508,-83.7499963,3,,,POINT (-83.7499963 9.9610508)
9.9618221,-83.750143,3,,,POINT (-83.750143 9.9618221)
9.9627033,-83.7509564,3,,,POINT (-83.7509564 9.9627033)
9.9630124,-83.7507823,4,,,POINT (-83.7507823 9.9630124)
9.884461,-83.8426353,1,,,POINT (-83.8426353 9.884461)
9.8926874,-83.8364064,3,,,POINT (-83.8364064 9.8926874)
9.8904896,-83.7910704,4,,,POINT (-83.7910704 9.8904896)
9.8915314,-83.7940766,3,,,POINT (-83.7940766 9.8915314)
9.9296023,-83.8128522,3,,,POINT (-83.8128522 9.9296023)
9.9325442,-83.8175214,3,,,POINT (-83.8175214 9.9325442)
9.9333925,-83.8135707,3,,,POINT (-83.8135707 9.9333925)
9.9382039,-83.8323406,3,,,POINT (-83.8323406 9.9382039)
9.9533369,-83.8182558,3,,,POINT (-83.8182558 9.9533369)
9.9223124,-83.7922139,3,,,POINT (-83.7922139 9.9223124)
9.9249806,-83.7934605,3,,,POINT (-83.7934605 9.9249806)
9.9266802,-83.7917107,3,,,POINT (-83.7917107 9.9266802)
9.9396429,-83.8055977,3,,,POINT (-83.8055977 9.9396429)
9.9427449,-83.8073373,3,,,POINT (-83.8073373 9.9427449)
9.9667313,-83.8130706,3,,,POINT (-83.8130706 9.9667313)
9.9188675,-83.7941834,3,,,POINT (-83.7941834 9.9188675)
9.8686436,-83.8622001,3,,,POINT (-83.8622001 9.8686436)
9.8765192,-83.8621121,3,,,POINT (-83.8621121 9.8765192)
9.8788411,-83.8661729,3,,,POINT (-83.8661729 9.8788411)
9.9172345,-83.8103127,3,,,POINT (-83.8103127 9.9172345)
9.8897663,-83.8688561,3,,,POINT (-83.8688561 9.8897663)
9.8901514,-84.0112393,3,,,POINT (-84.0112393 9.8901514)
9.8901623,-83.997347,1,,,POINT (-83.997347 9.8901623)
9.890266,-83.9987035,1,,,POINT (-83.9987035 9.890266)
9.8905013,-83.9964932,3,,,POINT (-83.9964932 9.8905013)
9.888433,-84.0276941,3,,,POINT (-84.0276941 9.888433)
9.8262544,-83.9515318,3,,,POINT (-83.9515318 9.8262544)
9.8259477,-83.9520278,3,,,POINT (-83.9520278 9.8259477)
9.8483156,-83.9708684,3,,,POINT (-83.9708684 9.8483156)
9.8483883,-83.9711862,4,,,POINT (-83.9711862 9.8483883)
9.8483919,-83.9688161,3,,,POINT (-83.9688161 9.8483919)
9.8486602,-83.9708152,3,,,POINT (-83.9708152 9.8486602)
9.8487536,-83.9686058,3,,,POINT (-83.9686058 9.8487536)
9.8490355,-83.9707624,3,,,POINT (-83.9707624 9.8490355)
9.8495096,-83.9684486,1,turning_circle,,POINT (-83.9684486 9.8495096)
9.8498553,-83.9710649,3,,,POINT (-83.9710649 9.8498553)
9.849881,-83.9683516,1,turning_circle,,POINT (-83.9683516 9.849881)
9.8502301,-83.9710132,3,,,POINT (-83.9710132 9.8502301)
9.8502922,-83.9685363,1,turning_circle,,POINT (-83.9685363 9.8502922)
9.90231,-83.7249442,3,,,POINT (-83.7249442 9.90231)
9.9023798,-83.7254885,3,,,POINT (-83.7254885 9.9023798)
9.8932258,-83.7354169,4,,,POINT (-83.7354169 9.8932258)
9.8931426,-83.7465553,3,,,POINT (-83.7465553 9.8931426)
9.8936677,-83.745208,3,,,POINT (-83.745208 9.8936677)
9.8760571,-83.9431228,3,,,POINT (-83.9431228 9.8760571)
9.8678284,-83.9421374,3,,,POINT (-83.9421374 9.8678284)
9.9083078,-83.9902318,3,,,POINT (-83.9902318 9.9083078)
9.9098004,-83.9984279,1,,,POINT (-83.9984279 9.9098004)
9.8399963,-83.8656688,3,,,POINT (-83.8656688 9.8399963)
9.8399656,-83.8654902,4,,,POINT (-83.8654902 9.8399656)
9.866381,-83.9323424,4,traffic_signals,,POINT (-83.9323424 9.866381)
9.8395101,-83.9451859,3,,,POINT (-83.9451859 9.8395101)
9.8396481,-83.9454683,3,,,POINT (-83.9454683 9.8396481)
9.8613494,-83.9350487,1,,,POINT (-83.9350487 9.8613494)
9.8545505,-83.9383884,1,,,POINT (-83.9383884 9.8545505)
9.8490539,-83.9408049,3,,,POINT (-83.9408049 9.8490539)
9.8489989,-83.940824,3,,,POINT (-83.940824 9.8489989)
9.9011337,-83.947419,3,,,POINT (-83.947419 9.9011337)
9.8993219,-83.9455033,3,,,POINT (-83.9455033 9.8993219)
9.9015122,-83.9495859,3,,,POINT (-83.9495859 9.9015122)
9.9014423,-83.9488256,3,,,POINT (-83.9488256 9.9014423)
9.9083447,-83.9765062,1,,,POINT (-83.9765062 9.9083447)
9.9121589,-83.9889319,1,,,POINT (-83.9889319 9.9121589)
9.8442561,-83.9306471,3,,,POINT (-83.9306471 9.8442561)
9.8646307,-83.9094441,3,,,POINT (-83.9094441 9.8646307)
9.8582258,-83.9046592,1,,,POINT (-83.9046592 9.8582258)
9.8667626,-83.9043396,3,,,POINT (-83.9043396 9.8667626)
9.8622019,-83.9324693,3,,,POINT (-83.9324693 9.8622019)
9.8664131,-83.9202656,1,,,POINT (-83.9202656 9.8664131)
9.8667513,-83.9226154,1,,,POINT (-83.9226154 9.8667513)
9.8718155,-83.9110737,3,,,POINT (-83.9110737 9.8718155)
9.8720801,-83.9115772,1,,,POINT (-83.9115772 9.8720801)
9.871178,-83.9115042,3,,,POINT (-83.9115042 9.871178)
9.8719421,-83.9119602,1,,,POINT (-83.9119602 9.8719421)
9.8698312,-83.9216485,1,,,POINT (-83.9216485 9.8698312)
9.8419483,-83.8669531,4,,,POINT (-83.8669531 9.8419483)
9.9014326,-83.9531598,3,bus_stop,,POINT (-83.9531598 9.9014326)
9.864171,-83.928825,3,,,POINT (-83.928825 9.864171)
9.8628958,-83.9196026,4,,,POINT (-83.9196026 9.8628958)
9.8428774,-83.8668279,4,,,POINT (-83.8668279 9.8428774)
9.8437326,-83.8666982,4,,,POINT (-83.8666982 9.8437326)
9.8446747,-83.8660983,3,,,POINT (-83.8660983 9.8446747)
9.8449704,-83.8660729,3,,,POINT (-83.8660729 9.8449704)
9.8451146,-83.8661788,3,,,POINT (-83.8661788 9.8451146)
9.8635237,-83.9265051,4,,,POINT (-83.9265051 9.8635237)
9.891724,-83.7967232,3,,,POINT (-83.7967232 9.891724)
9.8347785,-83.8684591,1,,,POINT (-83.8684591 9.8347785)
9.8346491,-83.8679445,3,,,POINT (-83.8679445 9.8346491)
9.8352873,-83.8687531,4,,,POINT (-83.8687531 9.8352873)
9.8578202,-83.9200558,3,,,POINT (-83.9200558 9.8578202)
9.8573337,-83.9201262,1,,,POINT (-83.9201262 9.8573337)
9.8526922,-83.7220981,3,,,POINT (-83.7220981 9.8526922)
9.8515839,-83.722233,1,,,POINT (-83.722233 9.8515839)
9.8525416,-83.7111095,3,,,POINT (-83.7111095 9.8525416)
9.8532421,-83.7125727,3,,,POINT (-83.7125727 9.8532421)
9.8530055,-83.7112562,3,,,POINT (-83.7112562 9.8530055)
9.8919369,-83.7851536,3,,,POINT (-83.7851536 9.8919369)
9.8997463,-83.7717538,3,,,POINT (-83.7717538 9.8997463)
9.8402832,-83.9489759,3,,,POINT (-83.9489759 9.8402832)
9.8407033,-83.9496971,1,,,POINT (-83.9496971 9.8407033)
9.8405592,-83.9488728,3,,,POINT (-83.9488728 9.8405592)
9.8408672,-83.9493982,1,,,POINT (-83.9493982 9.8408672)
9.842521,-83.935436,3,,,POINT (-83.935436 9.842521)
9.8472289,-83.9319344,1,,,POINT (-83.9319344 9.8472289)
9.8515157,-83.9418579,3,,,POINT (-83.9418579 9.8515157)
9.850549,-83.9420272,1,,,POINT (-83.9420272 9.850549)
9.8509593,-83.9363821,3,,,POINT (-83.9363821 9.8509593)
9.8503482,-83.9365769,1,,,POINT (-83.9365769 9.8503482)
9.8467405,-83.9349538,3,,,POINT (-83.9349538 9.8467405)
9.8468256,-83.9358706,1,,,POINT (-83.9358706 9.8468256)
9.8449241,-83.9341469,3,,,POINT (-83.9341469 9.8449241)
9.8449505,-83.9336417,1,,,POINT (-83.9336417 9.8449505)
9.8458858,-83.9350238,3,,,POINT (-83.9350238 9.8458858)
9.8457443,-83.9343389,1,,,POINT (-83.9343389 9.8457443)
9.8693879,-83.9014929,3,,,POINT (-83.9014929 9.8693879)
9.8693363,-83.9011055,1,,,POINT (-83.9011055 9.8693363)
9.8556057,-83.8991585,3,,,POINT (-83.8991585 9.8556057)
9.9077737,-83.9797285,3,,,POINT (-83.9797285 9.9077737)
9.9084352,-83.9793014,3,,,POINT (-83.9793014 9.9084352)
9.9076557,-83.98048,3,,,POINT (-83.98048 9.9076557)
9.9062979,-83.9828202,3,,,POINT (-83.9828202 9.9062979)
9.9075081,-83.9825616,3,,,POINT (-83.9825616 9.9075081)
9.9059679,-83.9746483,3,,,POINT (-83.9746483 9.9059679)
9.9146636,-83.9763726,3,,,POINT (-83.9763726 9.9146636)
9.9134987,-83.9778419,3,,,POINT (-83.9778419 9.9134987)
9.9076343,-83.9806198,3,,,POINT (-83.9806198 9.9076343)
9.9142224,-83.9771497,3,,,POINT (-83.9771497 9.9142224)
9.8948501,-83.9833156,1,,,POINT (-83.9833156 9.8948501)
9.8859592,-83.9946092,1,,,POINT (-83.9946092 9.8859592)
9.8522187,-83.7151579,1,,,POINT (-83.7151579 9.8522187)
9.8373072,-83.713588,3,,,POINT (-83.713588 9.8373072)
9.8372428,-83.7152954,3,,,POINT (-83.7152954 9.8372428)
9.8374125,-83.7155797,3,,,POINT (-83.7155797 9.8374125)
9.8368683,-83.7151968,3,,,POINT (-83.7151968 9.8368683)
9.8353824,-83.7206245,3,,,POINT (-83.7206245 9.8353824)
9.8524815,-83.7256055,1,,,POINT (-83.7256055 9.8524815)
9.9133478,-83.9788452,3,,,POINT (-83.9788452 9.9133478)
9.9135881,-83.9780618,3,,,POINT (-83.9780618 9.9135881)
9.9143754,-83.9775308,1,,,POINT (-83.9775308 9.9143754)
9.9147874,-83.976103,1,,,POINT (-83.976103 9.9147874)
9.9029184,-83.9543623,3,,,POINT (-83.9543623 9.9029184)
9.9093968,-83.962775,1,,level_crossing,POINT (-83.962775 9.9093968)
9.9145456,-83.8071193,3,,,POINT (-83.8071193 9.9145456)
9.9144799,-83.8064721,1,,,POINT (-83.8064721 9.9144799)
9.9143858,-83.8083653,3,,,POINT (-83.8083653 9.9143858)
9.9141422,-83.8086242,1,,,POINT (-83.8086242 9.9141422)
9.9295201,-83.978448,1,,,POINT (-83.978448 9.9295201)
9.8910861,-84.023215,1,,,POINT (-84.023215 9.8910861)
9.9198145,-83.9802401,1,,,POINT (-83.9802401 9.9198145)
9.9198661,-83.9813053,3,,,POINT (-83.9813053 9.9198661)
9.9017675,-83.9930055,1,,,POINT (-83.9930055 9.9017675)
9.9018949,-83.9911515,3,,,POINT (-83.9911515 9.9018949)
9.9729266,-83.7125805,3,,,POINT (-83.7125805 9.9729266)
9.975559,-83.7082121,1,,,POINT (-83.7082121 9.975559)
9.9730604,-83.7125944,3,,,POINT (-83.7125944 9.9730604)
9.889255,-83.9352494,3,,,POINT (-83.9352494 9.889255)
9.9625663,-83.7368154,1,,,POINT (-83.7368154 9.9625663)
9.8369381,-83.706119,3,,,POINT (-83.706119 9.8369381)
9.9142445,-83.9976112,3,,,POINT (-83.9976112 9.9142445)
9.915109,-83.8923326,3,,,POINT (-83.8923326 9.915109)
9.9174093,-83.8961814,3,,,POINT (-83.8961814 9.9174093)
9.8816651,-83.782213,3,,,POINT (-83.782213 9.8816651)
9.880902,-83.781706,1,,,POINT (-83.781706 9.880902)
9.8743011,-83.7944634,3,,,POINT (-83.7944634 9.8743011)
9.9188927,-83.8922831,3,,,POINT (-83.8922831 9.9188927)
9.9405997,-83.98882,1,,,POINT (-83.98882 9.9405997)
9.9015722,-83.993034,3,,,POINT (-83.993034 9.9015722)
9.9015404,-83.9931907,3,,,POINT (-83.9931907 9.9015404)
9.9017177,-83.9932507,1,,,POINT (-83.9932507 9.9017177)
9.9011737,-83.9948978,3,,,POINT (-83.9948978 9.9011737)
9.9247249,-84.0037624,3,,,POINT (-84.0037624 9.9247249)
9.9141815,-83.8093403,1,,,POINT (-83.8093403 9.9141815)
9.9183853,-83.8055938,1,,,POINT (-83.8055938 9.9183853)
9.8954159,-83.8775128,3,,,POINT (-83.8775128 9.8954159)
9.894674,-83.8776838,1,,,POINT (-83.8776838 9.894674)
9.899109,-83.9003132,3,,,POINT (-83.9003132 9.899109)
9.9242044,-83.8104482,3,,,POINT (-83.8104482 9.9242044)
9.9190508,-83.8410359,3,,,POINT (-83.8410359 9.9190508)
9.8615531,-83.8936214,1,,,POINT (-83.8936214 9.8615531)
9.8481585,-83.8509471,3,,,POINT (-83.8509471 9.8481585)
9.8480136,-83.8514953,3,,,POINT (-83.8514953 9.8480136)
9.8477648,-83.8507809,3,,,POINT (-83.8507809 9.8477648)
9.8476097,-83.8513776,3,,,POINT (-83.8513776 9.8476097)
9.8474072,-83.8506076,3,,,POINT (-83.8506076 9.8474072)
9.8472259,-83.8512799,3,,,POINT (-83.8512799 9.8472259)
9.8468016,-83.8512106,3,,,POINT (-83.8512106 9.8468016)
9.8492291,-83.8518403,3,,,POINT (-83.8518403 9.8492291)
9.8494898,-83.8508658,3,,,POINT (-83.8508658 9.8494898)
9.8470511,-83.8504199,3,,,POINT (-83.8504199 9.8470511)
9.9482478,-83.7037698,1,,,POINT (-83.7037698 9.9482478)
9.9494556,-83.7041241,1,,,POINT (-83.7041241 9.9494556)
9.9221431,-84.0058999,3,,,POINT (-84.0058999 9.9221431)
9.9222845,-84.0058664,3,,,POINT (-84.0058664 9.9222845)
9.9222845,-84.0056786,1,,,POINT (-84.0056786 9.9222845)
9.9588411,-83.7213676,3,,,POINT (-83.7213676 9.9588411)
9.9509041,-83.7203809,1,,,POINT (-83.7203809 9.9509041)
9.9587216,-83.7033958,1,,,POINT (-83.7033958 9.9587216)
9.9589711,-83.712769,1,,,POINT (-83.712769 9.9589711)
9.9718446,-83.7127942,3,,,POINT (-83.7127942 9.9718446)
9.9674395,-83.7067323,1,,,POINT (-83.7067323 9.9674395)
9.9644575,-83.7329619,1,,,POINT (-83.7329619 9.9644575)
9.9652516,-83.7234823,3,,,POINT (-83.7234823 9.9652516)
9.9671801,-83.7231113,1,,,POINT (-83.7231113 9.9671801)
9.9668861,-83.7198856,3,,,POINT (-83.7198856 9.9668861)
9.9682373,-83.721134,1,,,POINT (-83.721134 9.9682373)
9.872653,-83.8903394,1,,,POINT (-83.8903394 9.872653)
9.8723045,-83.8897388,3,,,POINT (-83.8897388 9.8723045)
9.8631025,-83.8917928,3,,,POINT (-83.8917928 9.8631025)
9.8623892,-83.8918451,3,,,POINT (-83.8918451 9.8623892)
9.839636,-83.9371849,1,,,POINT (-83.9371849 9.839636)
9.841154,-83.936604,4,,,POINT (-83.936604 9.841154)
9.8407589,-83.9358577,1,,,POINT (-83.9358577 9.8407589)
9.8416363,-83.9352864,1,,,POINT (-83.9352864 9.8416363)
9.8413726,-83.9380414,3,,,POINT (-83.9380414 9.8413726)
9.8407236,-83.9367687,4,,,POINT (-83.9367687 9.8407236)
9.8403927,-83.9361515,1,,,POINT (-83.9361515 9.8403927)
9.8406229,-83.937553,1,,,POINT (-83.937553 9.8406229)
9.8402971,-83.936932,4,,,POINT (-83.936932 9.8402971)
9.8400649,-83.9364877,1,,,POINT (-83.9364877 9.8400649)
9.8402079,-83.9377158,1,,,POINT (-83.9377158 9.8402079)
9.8398942,-83.9370861,4,,,POINT (-83.9370861 9.8398942)
9.8397615,-83.9368275,1,,,POINT (-83.9368275 9.8397615)
9.8407554,-83.9381228,1,,,POINT (-83.9381228 9.8407554)
9.8414434,-83.9371577,3,,,POINT (-83.9371577 9.8414434)
9.841927,-83.9370186,1,,,POINT (-83.9370186 9.841927)
9.8374614,-83.9382233,3,,,POINT (-83.9382233 9.8374614)
9.8386368,-83.9369593,4,,,POINT (-83.9369593 9.8386368)
